URL,Size (kB),Outlinks,Content-Type
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot5.html,111.4667969,188,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/11/30/20101130study-backs-active-surveillance-for-lowrisk-prostate-cancer.html,100.5283203,179,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/060107age4.html,39.12304688,77,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot6.html,111.6240234,188,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot7.html,111.5078125,188,text/html
https://www.nytimes.comwww.azcentral.com/health/fitness/articles/2010/11/29/20101129kids-who-eat-fruits-veggies-may-cut-heart-risk.html,94.64746094,154,text/html
https://www.nytimes.comwww.azcentral.com/news/free/20140310azcentral-mobile-app-new-launch.html,93.05664063,113,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140311michigan-gun-selfie-leads-robbery-suspect.html,76.81835938,101,text/html
https://www.nytimes.comwww.azcentral.com/news/politics/articles/20140311clintons-coming-asu-event.html,93.59375,108,text/html
https://www.nytimes.comwww.azcentral.com/help/articles/publish.html,106.7685547,183,text/html
https://www.nytimes.comwww.azcentral.com/help/articles/info-zaghelp.html,107.4990234,183,text/html
https://www.nytimes.comwww.azcentral.com/help/articles/info-zag.html,108.3066406,182,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140312oregon-fake-student-exposed-self-class.html,75.40332031,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140312new-york-man-gets-dwis-night-mcdonalds.html,75.66015625,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140305california-graders-caught-smoking-pot.html,77.10449219,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140305san-francisco-bar-bans-glassholes.html,77.75976563,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140306tennessee-child-makes-calls-day.html,75.44042969,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140306owner-tattoos-dog-stirs-anger.html,77.06738281,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140307boston-schools-return-suggestive-condoms.html,77.38574219,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/articles/20130829polish-woman-sex-record.html,79.47363281,100,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/free/20140306app-wakes-you-smell-bacon.html,76.85058594,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/how_to.html,36.70410156,51,text/html
https://www.nytimes.comwww.azcentral.com/help/articles/info-cookies.html,95.3984375,182,text/html
https://www.nytimes.comwww.azcentral.com/help/articles/about2.html,100.1210938,183,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/09/05/20120905mayo-tgen-close-personalized-gene-therapy.html,121.0869141,176,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/06/28/20120628cancer-treatment-centers-america-western-regional-medical-center.html,110.3955078,177,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/10/04/20121004girls-illness-medical-breakthrough.html,120.6835938,176,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/10/04/20121004tgen-widening-battle-kids.html,110.2001953,176,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/12/01/20101201common-sleep-complaints-may-be-tied-to-heart-threat.html,108.8037109,178,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/11/30/20101130tummy-fat-may-threaten-womens-bones.html,110.4814453,178,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot8.html,100.0917969,189,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/05/18/20120518hepatitis-c-baby-boomers.html,97.31054688,178,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/12/01/20101201health-tip-conditions-that-may-trigger-pelvic-pain-in-women.html,107.296875,177,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/11/29/20101129peripheral-arterial-surgery-outcomes-worse-for-women-study.html,97.48632813,179,text/html
https://www.nytimes.comwww.azcentral.com/offbeat/articles/20110818south-carolina-six-dui-one-year.html,97.81835938,172,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2007/11/20/20071120bacheloretteparty-CR.html,111.9941406,185,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/01/04/20080104fashion.html,107.9150391,179,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/05/10/20080510weddingdress.html,110.5,179,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/03/19/20080319happilyeverafter-CR.html,114.2753906,182,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/05/13/20080513jennalook.html,109.4296875,180,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606custom.html,109.0908203,182,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/06/28/20120628banner-md-anderson-cancer-center-gilbert.html,99.01660156,178,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606custom5.html,108.5732422,180,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606custom2.html,108.4550781,182,text/html
https://static.azcentral.com/comment-form/,5.776367188,5,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_location.html,108.6494141,180,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_invite.html,109.8017578,183,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_gifts.html,109.1689453,182,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2012/06/28/20120628virginia-g-piper-cancer-center-scottsdale.html,100.2753906,178,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606custom3.html,108.6582031,182,text/html
https://www.nytimes.comwww.azcentral.com/health/news/articles/2010/11/30/20101130breast-cancer-rates-lower-with-less-hormone-therapy-study.html,108.6601563,178,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding.html,111.7392578,192,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/01/04/20080104gifts.html,109.0634766,181,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_accessories.html,109.9990234,187,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606pampering3.html,108.2041016,182,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_fashion.html,98.64453125,190,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606custom4.html,96.75195313,181,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot9.html,100.1484375,189,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/05/20080605greenwedding_flowergirls.html,96.88671875,181,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606greenwedding_bridalparty.html,96.93457031,182,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/08/21/20080821budgetbrides.html,111.1044922,179,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606pampering4.html,96.87402344,182,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/05/12/20080512jennalook_dress-CR.html,87.5546875,166,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606pampering2.html,96.7578125,183,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/02/25/20100225desert-botanical-garden-wedding.html,115.0244141,195,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Fashion/9661,65.859375,105,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/060608bridalshow.html,101.6738281,161,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2009/06/04/20090604deals.html,109.2421875,186,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2009/07/09/20090709yesdeals.html,108.3671875,184,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/06/14/20100614discount-wedding-dress-trend.html,117.3476563,181,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2009/07/30/20090730yesdeals.html,108.4111328,184,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/hotornot/articles/0229hotornot10.html,111.4511719,188,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/080808opening.html,108.5009766,178,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/102408opening.html,108.5185547,177,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/103108opening.html,108.2734375,177,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/seasonal_more.html,50.96582031,133,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2009/07/16/20090716yesdeals.html,97.15429688,185,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2009/07/23/20090723yesdeals.html,97.65234375,185,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2008/06/06/20080606pampering.html,97.16503906,183,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/06/21/20100621desert-botanical-garden-wedding-feast-results.html,105.4238281,194,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/08/01/20100801chelsea-clinton-wedding-new-york.html,114.3554688,181,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/07/12/20100712desert-botanical-garden-wedding-style-results.html,104.6376953,199,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/08/09/20100809desert-botanical-garden-wedding-bouquet-results.html,113.96875,194,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/11/28/20071128hotlistwaxing.html,101.6660156,172,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/092608opening.html,97.27539063,180,text/html
https://www.nytimes.comwww.azcentral.com/style/directory/articles/101008opening.html,97.18066406,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2020/07/09/20200709brazilian.html,103.2822266,164,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/28/20080328age.html,103.6328125,177,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/07/09/20070709brazilian.html,105.8955078,173,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/06/26/20070626summerfeet.html,100.4853516,164,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/06/20080306bluepolish.html,91.90136719,176,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/14/20080314age.html,99.50195313,166,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/04/20080304jelly.html,101.9628906,168,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/03/20080303scarves-CR.html,99.73925781,162,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/12/20080312geometric.html,102.5234375,161,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/14/20080314bangle.html,99.20898438,166,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/21/20080321age.html,98.99414063,163,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/19/20080319springfashion.html,102.046875,162,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/28/20080428swim_stomach-CR.html,101.2734375,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/28/20080428swim_thighs-CR.html,101.1826172,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/28/20080428swim.html,102.0439453,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/28/20080428swim_curves-CR.html,101.3720703,180,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Fashion/15148,65.98632813,105,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/090105wax.html,48.86328125,80,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/12/22/20101222engagement-photos-blogs.html,113.5419922,191,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/12/22/20101222engagement-photos-dos-donts.html,111.4667969,185,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebhair.html,110.5117188,195,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/spaguide/spa_more.html,54.31445313,151,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas9-CR.html,42.77246094,100,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/10/11/20101011desert-botanical-garden-wedding-ceremony.html,104.7636719,194,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/26/20110426royal-quiz-william-kate-wedding.html,126.1806641,211,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/06/20080306look.html,87.07519531,162,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/28/20080428swim_chest-CR.html,89.88085938,181,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2010/12/22/20101222engagement-photos-latest-wedding-trend.html,111.7080078,189,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/02/14/20080214haircut.html,98.40722656,181,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2008/03/13/20080313age2-CR.html,87.44335938,165,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/19/20110419kate-middleton-wedding-dress-designer.html,111.4667969,206,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/21/20110421kate-middleton-wedding-dress-queen-victoria.html,109.4541016,206,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/26/20110426william-kate-wedding-romance-timeline.html,121.9804688,206,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas21-CR.html,42.59082031,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas20-CR.html,42.65722656,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas19-CR.html,42.58496094,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas18-CR.html,42.6171875,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas15-CR.html,42.99707031,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas17-CR.html,42.78515625,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas14-CR.html,42.63476563,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas13-CR.html,42.52832031,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas12-CR.html,42.84667969,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas23-CR.html,42.6796875,100,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Weddings/16522,66.05859375,105,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas11-CR.html,42.99023438,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas10-CR.html,43.09667969,99,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas16-CR.html,42.62890625,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas8-CR.html,42.57324219,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas7-CR.html,42.95117188,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas22-CR.html,42.89941406,100,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2008/03/13/20080313age3-CR.html,99.328125,166,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas6-CR.html,43.05566406,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas5-CR.html,39.90625,78,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas2-CR.html,42.8203125,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas4-CR.html,42.88964844,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas3-CR.html,43.07324219,100,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/topspas1-CR.html,42.78710938,100,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/12/07/20071207hair.html,110.7949219,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebupdos4.html,102.0458984,173,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebupdos3.html,101.8818359,174,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/spaguide/articles/2008/03/24/20080324spa_featuredspa6-CR.html,87.8359375,164,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/spaguide/articles/2008/01/23/20080123spa.html,89.4140625,167,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/spaguide/articles/2008/03/28/20080328medspa.html,89.10839844,164,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/08/14/20070814hair.html,97.80078125,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/spaguide/articles/2006/04/06/20060406spa_gettingstarted-CR.html,92.15722656,163,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebhair4.html,103.0566406,178,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebhair3.html,103.0273438,178,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/21/20080821celebhair1.html,109.1259766,184,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2006/07/13/20060713haircut.html,101.0439453,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2006/03/10/20060310updo.html,97.63476563,180,text/html
https://www.nytimes.comwww.azcentral.com/style/fashion/articles/2008/03/13/20080313age4-CR.html,98.66992188,162,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebupdos2.html,90.9296875,176,text/html
https://www.nytimes.comwww.azcentral.com/photo/Misc/ArizonaMoms,49.22851563,103,text/html
https://www.nytimes.comwww.azcentral.com/photo/Entertainment/Nightlife,49.27636719,103,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Other,49.19433594,103,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Fashion,49.20800781,103,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/features_more.html,60.80175781,164,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/hair_more.html,55.44140625,152,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822bighair.html,111.3183594,183,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/28/20110428royal-wedding-expert-commentators.html,119.0380859,208,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429kate-middleton-welsh-gold-wedding-ring.html,117.7080078,205,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429royal-wedding-hats-fashion-treacy.html,119.0732422,205,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429royal-wedding-william-kate-prayer.html,117.0996094,205,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429britain-royal-wedding-costs.html,121.0859375,205,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/06/20110606feather-extensions-fly-fishing-shops.html,113.1816406,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/08/20110608summer-nail-polish-celeb-style-picks.html,109.5664063,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/16/20110616biotin-healthy-hair-vitamin.html,108.6113281,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/16/20110616summer-skin-care-products.html,109.3496094,179,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429royal-wedding-local-phoenix-experts-commentary.html,117.4179688,207,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/04/29/20110429kate-middleton-dress.html,106.1835938,207,text/html
https://www.nytimes.comwww.azcentral.com/style/weddings/articles/2011/05/02/20110502royal-wedding-kate-dress-knockoffs.html,111.5351563,206,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebhair2.html,97.76367188,184,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822celebhair5.html,91.56054688,178,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/07/07/20110707tropicalthemedbeautyproducts.html,110.8583984,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/10/20110610easy-messy-beach-hair-style.html,97.46777344,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/23/20110623sun-kissed-makeup-tips-summer.html,99.13671875,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/23/20110623breezy-summer-your-step-by-step-guide-3-hairstyles.html,100.9345703,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/08/15/20110815post-gym-beauty-tips.html,111.4404297,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2006/08/18/20060818perfecthair.html,111.8632813,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2006/12/22/20061222updos.html,109.4287109,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/08/09/20110809keith-urban-phoenix-mens-fragrance.html,108.7441406,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/06/30/20110630hairspray-light-strong-no-crunch.html,97.41503906,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/08/29/20110829deodorant-beauty-workout-picks.html,99.09179688,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/09/30/20110930unwanted-hair-removal-techniques.html,99.60058594,182,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/03/02/20070302oscarhair.html,97.72265625,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/09/26/20110926keep-summer-tan-for-fall.html,98.81152344,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/02/09/20070209middlepart.html,96.52929688,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/09/06/20110906desert-plants-beauty-skin-care-products.html,98.93359375,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/07/26/20070726chop.html,110.9658203,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/06/22/20070622hair.html,108.3212891,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/05/08/20070508longhair.html,97.94042969,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/07/27/20070727hair.html,111.5556641,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/10/10/20111010ways-get-fuller-hair.html,110.5478516,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/10/19/20111019phoenix-area-beauty-treatments-products-raise-funds-breast-cancer.html,112.359375,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/12/02/20111202ways-get-teeth-whiter.html,109.9746094,179,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/122206updo2.html,39.32226563,78,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2007/12/11/20071211katieholmes1211.html,111.9960938,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/03/03/20080303hair-CR.html,109.6777344,185,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2011/12/30/20111230tricks-avoiding-dry-itchy-winter-skin.html,112.4306641,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/01/03/20120103beauty-treatments-using-everyday-foods.html,110.2773438,182,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/01/17/20120117ways-shape-your-eyebrows.html,109.6347656,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/01/31/20120131old-hollywood-glamour-modern-favorite.html,114.0791016,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/04/04/20080404headband.html,108.1962891,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/01/23/20120123four-types-body-wraps-phoenix-salons.html,111.4355469,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822color.html,110.4091797,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/06/20080806bangs.html,110.3203125,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/02/14/20120214phoenix-sensual-spa-packages-valentines-day.html,110.2128906,183,text/html
https://www.nytimes.comwww.azcentral.com/style/articles/122206updo3.html,40.24316406,77,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/03/20/20120320national-wellness-week-salons-spas-offer-deals.html,111.0556641,188,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822longhair.html,108.9541016,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/02/27/20120227types-nail-treatments.html,99.77832031,186,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822ionic.html,98.5546875,186,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/06/04/20080604bottomline.html,99.140625,186,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/03/02/20120302smartphone-apps-beauty.html,98.36523438,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/04/13/20120413mohawked-chef-spikes-popularity.html,110.4169922,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/04/16/20120416spring-beauty-finds.html,109.1328125,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/02/06/20120206kate-walsh-releases-second-boyfriend-perfume.html,101.5537109,180,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2008/08/22/20080822look.html,97.21972656,182,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/04/25/20120425coloring-hair-chalk-latest-trend.html,112.2089844,179,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/04/23/20120423green-products-earth-day.html,110.4570313,181,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/05/09/20120509mothers-day-gift-guide-beauty-health-ideas.html,110.6181641,182,text/html
https://www.nytimes.comwww.azcentral.com/photo/Style/Fashion/21168,66.03417969,105,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/03/26/20120326four-ways-get-fuller-lips.html,98.50097656,182,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/04/09/20120409anti-aging-products.html,98.47753906,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/05/25/20120525eyes-need-protection-from-suns-rays-too.html,110.1337891,182,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/05/25/20120525beauty-products-minimize-sun-damage-skin.html,112.3828125,186,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/06/07/20120607travel-beauty-must-haves.html,109.3876953,183,text/html
https://www.nytimes.comwww.azcentral.com/style/beauty/articles/2012/07/28/20120728about-face-supermodels-then-now-hbo.html,111.5039063,179,text/html
